year_code,quarter_code,commercial_district_code,apartment_avg_price_by_area_now,apartment_avg_price_by_area_previous,apartment_avg_diff
2022,3,3110016,3544000.3805309734,2831562.1238938053,712438.2566371681
2022,2,3110016,3544000.3805309734,2831562.1238938053,712438.2566371681
2022,1,3110016,3544000.3805309734,2831562.1238938053,712438.2566371681
2022,4,3110005,3339583.395604396,3339583.395604396,0.0
2022,3,3110005,3339583.395604396,3023678.1978021977,315905.1978021981
2022,2,3110005,3339583.395604396,3023678.1978021977,315905.1978021981
2022,1,3110005,3339583.395604396,3023678.1978021977,315905.1978021981
2022,4,3110006,3427012.053763441,3427012.053763441,0.0
2022,3,3110006,3427012.053763441,3022102.7526881723,404909.30107526854
2022,2,3110006,3427012.053763441,3022102.7526881723,404909.30107526854
2022,1,3110006,3427012.053763441,3022102.7526881723,404909.30107526854
2022,4,3110007,2764805.3529411764,2759989.7647058824,4815.588235293981
2022,3,3110007,2759989.7647058824,2572878.4,187111.3647058825
2022,2,3110007,2759989.7647058824,2572878.4,187111.3647058825
2022,1,3110007,2759989.7647058824,2572878.4,187111.3647058825
2022,4,3110037,3049737.5384615385,3049737.5384615385,0.0
2022,3,3110037,3049737.5384615385,2674979.603773585,374757.93468795344
2022,2,3110037,3049737.5384615385,2674979.603773585,374757.93468795344
2022,1,3110037,3049737.5384615385,2674979.603773585,374757.93468795344
2022,4,3110021,3460723.8775510206,3493615.7708333335,-32891.8932823129
2022,3,3110021,3493615.7708333335,3152613.0,341002.7708333335
2022,2,3110021,3493615.7708333335,3152613.0,341002.7708333335
2022,1,3110021,3493615.7708333335,3152613.0,341002.7708333335
2022,4,3110022,3716681.672413793,3716681.672413793,0.0
2022,3,3110022,3716681.672413793,3353180.3278688523,363501.3445449406
2022,2,3110022,3716681.672413793,3353180.3278688523,363501.3445449406
2022,1,3110022,3716681.672413793,3353180.3278688523,363501.3445449406
2022,4,3110023,2735434.1621621624,2735434.1621621624,0.0
2022,3,3110023,2735434.1621621624,2485749.6486486485,249684.51351351384
2022,2,3110023,2735434.1621621624,2485749.6486486485,249684.51351351384
2022,1,3110023,2735434.1621621624,2485749.6486486485,249684.51351351384
2022,4,3110024,3792336.936170213,3792336.936170213,0.0
2022,3,3110024,3792336.936170213,3449154.283018868,343182.653151345
2022,2,3110024,3792336.936170213,3449154.283018868,343182.653151345
2022,1,3110024,3792336.936170213,3449154.283018868,343182.653151345
2022,4,3110025,5522727.2727272725,5522727.2727272725,0.0
2022,3,3110025,5522727.2727272725,5103609.636363637,419117.6363636358
2022,2,3110025,5522727.2727272725,5103609.636363637,419117.6363636358
2022,1,3110025,5522727.2727272725,5103609.636363637,419117.6363636358
2022,4,3110027,2687301.68,2687301.68,0.0
2022,3,3110027,2687301.68,2749384.0,-62082.31999999983
2022,2,3110027,2687301.68,2749384.0,-62082.31999999983
2022,1,3110027,2687301.68,2749384.0,-62082.31999999983
2022,4,3110028,3227098.1481481483,3227098.1481481483,0.0
2022,3,3110028,3227098.1481481483,2769220.0,457878.1481481483
2022,2,3110028,3227098.1481481483,2769220.0,457878.1481481483
2022,1,3110028,3227098.1481481483,2769220.0,457878.1481481483
2022,4,3110029,2788986.0576923075,2788986.0576923075,0.0
2022,3,3110029,2788986.0576923075,2468326.716981132,320659.34071117546
2022,2,3110029,2788986.0576923075,2468326.716981132,320659.34071117546
2022,1,3110029,2788986.0576923075,2468326.716981132,320659.34071117546
2022,4,3110030,2983050.8474576273,2983050.8474576273,0.0
2022,3,3110030,2983050.8474576273,2752192.98245614,230857.86500148708
2022,2,3110030,2983050.8474576273,2752192.98245614,230857.86500148708
2022,1,3110030,2983050.8474576273,2752192.98245614,230857.86500148708
2022,4,3110031,3830879.4565217393,3830879.4565217393,0.0
2022,3,3110031,3830879.4565217393,3306857.6458333335,524021.81068840576
2022,2,3110031,3830879.4565217393,3306857.6458333335,524021.81068840576
2022,1,3110031,3830879.4565217393,3306857.6458333335,524021.81068840576
2022,4,3110033,3799056.2352941176,3799056.2352941176,0.0
2022,3,3110033,3799056.2352941176,3431368.6,367687.6352941175
2022,2,3110033,3799056.2352941176,3431368.6,367687.6352941175
2022,1,3110033,3799056.2352941176,3431368.6,367687.6352941175
2022,4,3110057,6009240.136363637,6009240.136363637,0.0
2022,3,3110057,6009240.136363637,4567004.649122807,1442235.4872408295
2022,2,3110057,6009240.136363637,4567004.649122807,1442235.4872408295
2022,1,3110057,6009240.136363637,4567004.649122807,1442235.4872408295
2022,4,3110058,5781591.433962264,5781591.433962264,0.0
2022,3,3110058,5781591.433962264,4752657.47368421,1028933.9602780538
2022,2,3110058,5781591.433962264,4752657.47368421,1028933.9602780538
2022,1,3110058,5781591.433962264,4752657.47368421,1028933.9602780538
2022,4,3110059,8698296.075471697,8698296.075471697,0.0
2022,3,3110059,8698296.075471697,6674204.913793104,2024091.1616785936
2022,2,3110059,8698296.075471697,6674204.913793104,2024091.1616785936
2022,1,3110059,8698296.075471697,6674204.913793104,2024091.1616785936
2022,4,3110036,4384210.52631579,4384210.52631579,0.0
2022,3,3110036,4384210.52631579,,
2022,2,3110036,4384210.52631579,,
2022,1,3110036,4384210.52631579,,
2022,4,3110040,3179112.205882353,3179112.205882353,0.0
2022,3,3110040,3179112.205882353,2752773.2419354836,426338.96394686913
2022,2,3110040,3179112.205882353,2752773.2419354836,426338.96394686913
2022,1,3110040,3179112.205882353,2752773.2419354836,426338.96394686913
2022,4,3110041,2725749.5555555555,2725749.5555555555,0.0
2022,3,3110041,2725749.5555555555,2335537.9166666665,390211.638888889
2022,2,3110041,2725749.5555555555,2335537.9166666665,390211.638888889
2022,1,3110041,2725749.5555555555,2335537.9166666665,390211.638888889
2022,4,3110042,3957562.224489796,4553081.462962963,-595519.2384731667
2022,3,3110042,4553081.462962963,3742651.5555555555,810429.9074074072
2022,2,3110042,4553081.462962963,3742651.5555555555,810429.9074074072
2022,1,3110042,4553081.462962963,3742651.5555555555,810429.9074074072
2022,4,3110043,3375710.9142857143,3384104.314285714,-8393.399999999907
2022,3,3110043,3384104.314285714,2952110.2285714285,431994.0857142857
2022,2,3110043,3384104.314285714,2952110.2285714285,431994.0857142857
2022,1,3110043,3384104.314285714,2952110.2285714285,431994.0857142857
2022,4,3110045,3511730.065217391,3511730.065217391,0.0
2022,3,3110045,3511730.065217391,3025650.4146341463,486079.65058324486
2022,2,3110045,3511730.065217391,3025650.4146341463,486079.65058324486
2022,1,3110045,3511730.065217391,3025650.4146341463,486079.65058324486
2022,4,3110047,2985333.4025974027,2985333.4025974027,0.0
2022,3,3110047,2985333.4025974027,2440087.641975309,545245.7606220939
2022,2,3110047,2985333.4025974027,2440087.641975309,545245.7606220939
2022,1,3110047,2985333.4025974027,2440087.641975309,545245.7606220939
2022,4,3110048,5123394.310810811,5123394.310810811,0.0
2022,3,3110048,5123394.310810811,4225535.708333333,897858.6024774779
2022,2,3110048,5123394.310810811,4225535.708333333,897858.6024774779
2022,1,3110048,5123394.310810811,4225535.708333333,897858.6024774779
2022,4,3110049,4299804.920634921,4299804.920634921,0.0
2022,3,3110049,4299804.920634921,3653375.580645161,646429.3399897595
2022,2,3110049,4299804.920634921,3653375.580645161,646429.3399897595
2022,1,3110049,4299804.920634921,3653375.580645161,646429.3399897595
2022,4,3110053,4140701.523809524,4140701.523809524,0.0
2022,3,3110053,4140701.523809524,3762364.487804878,378337.03600464575
2022,2,3110053,4140701.523809524,3762364.487804878,378337.03600464575
2022,1,3110053,4140701.523809524,3762364.487804878,378337.03600464575
2022,4,3110054,4251983.811320755,4251983.811320755,0.0
2022,3,3110054,4251983.811320755,3736203.847826087,515779.9634946678
2022,2,3110054,4251983.811320755,3736203.847826087,515779.9634946678
2022,1,3110054,4251983.811320755,3736203.847826087,515779.9634946678
2022,4,3110056,4223685.529411765,4223685.529411765,0.0
2022,3,3110056,4223685.529411765,3666311.9,557373.6294117649
2022,2,3110056,4223685.529411765,3666311.9,557373.6294117649
2022,1,3110056,4223685.529411765,3666311.9,557373.6294117649
2022,4,3110079,4579857.095238095,4578111.682539683,1745.412698412314
2022,3,3110079,4578111.682539683,4027692.890625,550418.7919146828
2022,2,3110079,4578111.682539683,4027692.890625,550418.7919146828
2022,1,3110079,4578111.682539683,4027692.890625,550418.7919146828
2022,4,3110080,3837791.26,3837791.26,0.0
2022,3,3110080,3837791.26,3532547.08,305244.1799999997
2022,2,3110080,3837791.26,3532547.08,305244.1799999997
2022,1,3110080,3837791.26,3532547.08,305244.1799999997
2022,4,3110081,4635003.8367346935,4635003.8367346935,0.0
2022,3,3110081,4635003.8367346935,4109921.1960784313,525082.6406562622
2022,2,3110081,4635003.8367346935,4109921.1960784313,525082.6406562622
2022,1,3110081,4635003.8367346935,4109921.1960784313,525082.6406562622
2022,4,3110050,3347536.396551724,3323535.3666666667,24001.02988505736
2022,3,3110050,3323535.3666666667,2991371.5,332163.8666666667
2022,2,3110050,3323535.3666666667,2991371.5,332163.8666666667
2022,1,3110050,3323535.3666666667,2991371.5,332163.8666666667
2022,4,3110051,3663997.770491803,3663997.770491803,0.0
2022,3,3110051,3663997.770491803,3227986.3703703703,436011.4001214327
2022,2,3110051,3663997.770491803,3227986.3703703703,436011.4001214327
2022,1,3110051,3663997.770491803,3227986.3703703703,436011.4001214327
2022,4,3110052,3786650.8412698414,3786650.8412698414,0.0
2022,3,3110052,3786650.8412698414,3224502.515151515,562148.3261183263
2022,2,3110052,3786650.8412698414,3224502.515151515,562148.3261183263
2022,1,3110052,3786650.8412698414,3224502.515151515,562148.3261183263
2022,4,3110060,5229765.307692308,5158918.0566037735,70847.25108853448
2022,3,3110060,5158918.0566037735,4251660.5,907257.5566037735
2022,2,3110060,5158918.0566037735,4251660.5,907257.5566037735
2022,1,3110060,5158918.0566037735,4251660.5,907257.5566037735
2022,4,3110061,4405298.96491228,4405298.96491228,0.0
2022,3,3110061,4405298.96491228,3633914.5,771384.4649122804
2022,2,3110061,4405298.96491228,3633914.5,771384.4649122804
2022,1,3110061,4405298.96491228,3633914.5,771384.4649122804
2022,4,3110062,11514869.8,11514869.8,0.0
2022,3,3110062,11514869.8,8829226.577777777,2685643.222222224
2022,2,3110062,11514869.8,8829226.577777777,2685643.222222224
2022,1,3110062,11514869.8,8829226.577777777,2685643.222222224
2022,4,3110063,6702348.7894736845,6702348.7894736845,0.0
2022,3,3110063,6702348.7894736845,5191305.431818182,1511043.3576555029
2022,2,3110063,6702348.7894736845,5191305.431818182,1511043.3576555029
2022,1,3110063,6702348.7894736845,5191305.431818182,1511043.3576555029
2022,4,3110064,4638260.393442623,4638260.393442623,0.0
2022,3,3110064,4638260.393442623,3848103.9365079366,790156.4569346868
2022,2,3110064,4638260.393442623,3848103.9365079366,790156.4569346868
2022,1,3110064,4638260.393442623,3848103.9365079366,790156.4569346868
2022,2,3110070,10163265.306122448,6795918.367346939,3367346.9387755096
2022,4,3110082,5991196.75,5991196.75,0.0
2022,3,3110082,5991196.75,5697974.614285714,293222.135714286
2022,2,3110082,5991196.75,5697974.614285714,293222.135714286
2022,1,3110082,5991196.75,5697974.614285714,293222.135714286
2022,4,3110083,5482125.0,5482125.0,0.0
2022,3,3110083,5482125.0,4532990.0625,949134.9375
2022,2,3110083,5482125.0,4532990.0625,949134.9375
2022,1,3110083,5482125.0,4532990.0625,949134.9375
2022,4,3110084,4406340.644067797,4371424.27118644,34916.37288135663
2022,3,3110084,4371424.27118644,4006100.78125,365323.48993644025
2022,2,3110084,4371424.27118644,4006100.78125,365323.48993644025
2022,1,3110084,4371424.27118644,4006100.78125,365323.48993644025
2022,4,3110085,4559932.428571428,4559932.428571428,0.0
2022,3,3110085,4559932.428571428,4113110.6896551726,446821.73891625553
2022,2,3110085,4559932.428571428,4113110.6896551726,446821.73891625553
2022,1,3110085,4559932.428571428,4113110.6896551726,446821.73891625553
2022,4,3110065,6665209.794871795,6665209.794871795,0.0
2022,3,3110065,6665209.794871795,4063775.5102040814,2601434.2846677136
2022,2,3110065,6665209.794871795,4063775.5102040814,2601434.2846677136
2022,1,3110065,6665209.794871795,4063775.5102040814,2601434.2846677136
2022,4,3110066,4566780.488888889,4566780.488888889,0.0
2022,3,3110066,4566780.488888889,3985530.840909091,581249.6479797978
2022,2,3110066,4566780.488888889,3985530.840909091,581249.6479797978
2022,1,3110066,4566780.488888889,3985530.840909091,581249.6479797978
2022,1,3110070,10163265.306122448,6795918.367346939,3367346.9387755096
2022,4,3110067,4283755.152542373,4217495.083333333,66260.06920904014
2022,3,3110067,4217495.083333333,3503646.393442623,713848.6898907102
2022,2,3110067,4217495.083333333,3503646.393442623,713848.6898907102
2022,1,3110067,4217495.083333333,3503646.393442623,713848.6898907102
2022,4,3110068,5710557.88,5796611.0612244895,-86053.18122448958
2022,3,3110068,5796611.0612244895,4383474.482142857,1413136.5790816322
2022,2,3110068,5796611.0612244895,4383474.482142857,1413136.5790816322
2022,1,3110068,5796611.0612244895,4383474.482142857,1413136.5790816322
2022,4,3110069,4909043.041666667,4909043.041666667,0.0
2022,3,3110069,4909043.041666667,3926906.98,982136.061666667
2022,2,3110069,4909043.041666667,3926906.98,982136.061666667
2022,1,3110069,4909043.041666667,3926906.98,982136.061666667
2022,4,3110070,10163265.306122448,10163265.306122448,0.0
2022,3,3110070,10163265.306122448,6795918.367346939,3367346.9387755096
2022,4,3110071,5170942.1147540985,5170942.1147540985,0.0
2022,3,3110071,5170942.1147540985,3955721.9488636362,1215220.1658904622
2022,2,3110071,5170942.1147540985,3955721.9488636362,1215220.1658904622
2022,1,3110071,5170942.1147540985,3955721.9488636362,1215220.1658904622
2022,4,3110073,9191395.290322581,9191395.290322581,0.0
2022,3,3110073,9191395.290322581,7771128.548387097,1420266.741935484
2022,2,3110073,9191395.290322581,7771128.548387097,1420266.741935484
2022,1,3110073,9191395.290322581,7771128.548387097,1420266.741935484
2022,4,3110074,6413088.508474576,6413088.508474576,0.0
2022,3,3110074,6413088.508474576,5140062.813559322,1273025.6949152546
2022,2,3110074,6413088.508474576,5140062.813559322,1273025.6949152546
2022,1,3110074,6413088.508474576,5140062.813559322,1273025.6949152546
2022,4,3110075,6069308.15,6069308.15,0.0
2022,3,3110075,6069308.15,4893750.5,1175557.6500000004
2022,2,3110075,6069308.15,4893750.5,1175557.6500000004
2022,1,3110075,6069308.15,4893750.5,1175557.6500000004
2022,4,3110077,5324388.850746268,5324388.850746268,0.0
2022,3,3110077,5324388.850746268,4193421.7014925373,1130967.1492537311
2022,2,3110077,5324388.850746268,4193421.7014925373,1130967.1492537311
2022,1,3110077,5324388.850746268,4193421.7014925373,1130967.1492537311
2022,4,3110078,6127896.614973262,6127896.614973262,0.0
2022,3,3110078,6127896.614973262,4477049.909090909,1650846.7058823528
2022,2,3110078,6127896.614973262,4477049.909090909,1650846.7058823528
2022,1,3110078,6127896.614973262,4477049.909090909,1650846.7058823528
2022,4,3110110,3932733.396226415,3932733.396226415,0.0
2022,3,3110110,3932733.396226415,3316951.1153846155,615782.2808417995
2022,2,3110110,3932733.396226415,3316951.1153846155,615782.2808417995
2022,1,3110110,3932733.396226415,3316951.1153846155,615782.2808417995
2022,4,3110087,7722808.381818182,7722808.381818182,0.0
2022,3,3110087,7722808.381818182,7526893.049180328,195915.33263785392
2022,2,3110087,7722808.381818182,7526893.049180328,195915.33263785392
2022,1,3110087,7722808.381818182,7526893.049180328,195915.33263785392
2022,4,3110088,13606953.219178082,13606953.219178082,0.0
2022,3,3110088,13606953.219178082,10721524.493150685,2885428.7260273974
2022,2,3110088,13606953.219178082,10721524.493150685,2885428.7260273974
2022,1,3110088,13606953.219178082,10721524.493150685,2885428.7260273974
2022,4,3110089,14855046.375,14855046.375,0.0
2022,3,3110089,14855046.375,11883761.298245614,2971285.0767543856
2022,2,3110089,14855046.375,11883761.298245614,2971285.0767543856
2022,1,3110089,14855046.375,11883761.298245614,2971285.0767543856
2022,1,3110107,4984444.44,3715473.152173913,1268971.2878260873
2022,4,3110090,7224393.549180328,7123343.30952381,101050.23965651821
2022,3,3110090,7123343.30952381,6047880.756097561,1075462.553426249
2022,2,3110090,7123343.30952381,6047880.756097561,1075462.553426249
2022,1,3110090,7123343.30952381,6047880.756097561,1075462.553426249
2022,4,3110092,13670022.851851853,13670022.851851853,0.0
2022,3,3110092,13670022.851851853,10550754.452830188,3119268.3990216646
2022,2,3110092,13670022.851851853,10550754.452830188,3119268.3990216646
2022,1,3110092,13670022.851851853,10550754.452830188,3119268.3990216646
2022,4,3110093,10605468.388888888,10605468.388888888,0.0
2022,3,3110093,10605468.388888888,9041998.212121213,1563470.1767676752
2022,2,3110093,10605468.388888888,9041998.212121213,1563470.1767676752
2022,1,3110093,10605468.388888888,9041998.212121213,1563470.1767676752
2022,4,3110095,6580295.101010101,6556059.93,24235.171010101214
2022,3,3110095,6556059.93,5596614.402061855,959445.5279381443
2022,2,3110095,6556059.93,5596614.402061855,959445.5279381443
2022,1,3110095,6556059.93,5596614.402061855,959445.5279381443
2022,4,3110096,4918778.129032258,4918778.129032258,0.0
2022,3,3110096,4918778.129032258,4534146.672131147,384631.4569011107
2022,2,3110096,4918778.129032258,4534146.672131147,384631.4569011107
2022,1,3110096,4918778.129032258,4534146.672131147,384631.4569011107
2022,4,3110098,9465383.89361702,9465383.89361702,0.0
2022,3,3110098,9465383.89361702,7292553.542168675,2172830.351448346
2022,2,3110098,9465383.89361702,7292553.542168675,2172830.351448346
2022,1,3110098,9465383.89361702,7292553.542168675,2172830.351448346
2022,4,3110099,10326818.590643276,10326818.590643276,0.0
2022,3,3110099,10326818.590643276,8677153.518072288,1649665.072570987
2022,2,3110099,10326818.590643276,8677153.518072288,1649665.072570987
2022,1,3110099,10326818.590643276,8677153.518072288,1649665.072570987
2022,4,3110102,3653061.875,3653061.875,0.0
2022,3,3110102,3653061.875,3301463.3859649124,351598.48903508764
2022,2,3110102,3653061.875,3301463.3859649124,351598.48903508764
2022,1,3110102,3653061.875,3301463.3859649124,351598.48903508764
2022,4,3110103,6245472.5,6245472.5,0.0
2022,3,3110103,6245472.5,3642183.0576923075,2603289.4423076925
2022,2,3110103,6245472.5,3642183.0576923075,2603289.4423076925
2022,1,3110103,6245472.5,3642183.0576923075,2603289.4423076925
2022,4,3110104,4311067.931034483,4311067.931034483,0.0
2022,3,3110104,4311067.931034483,3295085.160714286,1015982.7703201971
2022,2,3110104,4311067.931034483,3295085.160714286,1015982.7703201971
2022,1,3110104,4311067.931034483,3295085.160714286,1015982.7703201971
2022,4,3110109,5021097.050632912,5021097.050632912,0.0
2022,3,3110109,5021097.050632912,3644249.50877193,1376847.5418609818
2022,2,3110109,5021097.050632912,3644249.50877193,1376847.5418609818
2022,1,3110109,5021097.050632912,3644249.50877193,1376847.5418609818
2022,4,3110129,7548185.942857143,7548185.942857143,0.0
2022,3,3110129,7548185.942857143,4965108.233333333,2583077.709523809
2022,2,3110129,7548185.942857143,4965108.233333333,2583077.709523809
2022,1,3110129,7548185.942857143,4965108.233333333,2583077.709523809
2022,4,3110130,4162513.6896551726,4162513.6896551726,0.0
2022,3,3110130,4162513.6896551726,3054009.3103448274,1108504.3793103453
2022,2,3110130,4162513.6896551726,3054009.3103448274,1108504.3793103453
2022,1,3110130,4162513.6896551726,3054009.3103448274,1108504.3793103453
2022,4,3110131,5431771.18,5431771.18,0.0
2022,3,3110131,5431771.18,4339472.857142857,1092298.3228571424
2022,2,3110131,5431771.18,4339472.857142857,1092298.3228571424
2022,1,3110131,5431771.18,4339472.857142857,1092298.3228571424
2022,4,3110132,5442526.194444444,5442526.194444444,0.0
2022,3,3110132,5442526.194444444,4277012.256410256,1165513.938034188
2022,2,3110132,5442526.194444444,4277012.256410256,1165513.938034188
2022,1,3110132,5442526.194444444,4277012.256410256,1165513.938034188
2022,4,3110136,6765211.944444444,6765211.944444444,0.0
2022,3,3110136,6765211.944444444,5139535.0,1625676.944444444
2022,2,3110136,6765211.944444444,5139535.0,1625676.944444444
2022,1,3110136,6765211.944444444,5139535.0,1625676.944444444
2022,4,3110105,4851699.096153846,4851699.096153846,0.0
2022,3,3110105,4851699.096153846,3268354.7843137253,1583344.3118401207
2022,2,3110105,4851699.096153846,3268354.7843137253,1583344.3118401207
2022,1,3110105,4851699.096153846,3268354.7843137253,1583344.3118401207
2022,4,3110107,4984444.44,4984444.44,0.0
2022,3,3110107,4984444.44,3715473.152173913,1268971.2878260873
2022,2,3110107,4984444.44,3715473.152173913,1268971.2878260873
2022,4,3110112,4056308.785714286,4056308.785714286,0.0
2022,3,3110112,4056308.785714286,3168926.089285714,887382.6964285718
2022,2,3110112,4056308.785714286,3168926.089285714,887382.6964285718
2022,1,3110112,4056308.785714286,3168926.089285714,887382.6964285718
2022,4,3110113,7327175.844827586,7327175.844827586,0.0
2022,3,3110113,7327175.844827586,3731367.6551724137,3595808.189655172
2022,2,3110113,7327175.844827586,3731367.6551724137,3595808.189655172
2022,1,3110113,7327175.844827586,3731367.6551724137,3595808.189655172
2022,4,3110114,5447437.333333333,5447437.333333333,0.0
2022,3,3110114,5447437.333333333,4382421.535714285,1065015.7976190476
2022,2,3110114,5447437.333333333,4382421.535714285,1065015.7976190476
2022,1,3110114,5447437.333333333,4382421.535714285,1065015.7976190476
2022,4,3110133,5272162.803921568,5272162.803921568,0.0
2022,3,3110133,5272162.803921568,4335462.196078432,936700.6078431364
2022,2,3110133,5272162.803921568,4335462.196078432,936700.6078431364
2022,1,3110133,5272162.803921568,4335462.196078432,936700.6078431364
2022,4,3110134,11402382.233333332,11402382.233333332,0.0
2022,3,3110134,11402382.233333332,6920825.366666666,4481556.866666666
2022,2,3110134,11402382.233333332,6920825.366666666,4481556.866666666
2022,1,3110134,11402382.233333332,6920825.366666666,4481556.866666666
2022,4,3110135,4405869.0,4405869.0,0.0
2022,3,3110135,4405869.0,3619005.0833333335,786863.9166666665
2022,2,3110135,4405869.0,3619005.0833333335,786863.9166666665
2022,1,3110135,4405869.0,3619005.0833333335,786863.9166666665
2022,4,3110115,4501900.41025641,4501900.41025641,0.0
2022,3,3110115,4501900.41025641,3287272.888888889,1214627.521367521
2022,2,3110115,4501900.41025641,3287272.888888889,1214627.521367521
2022,1,3110115,4501900.41025641,3287272.888888889,1214627.521367521
2022,4,3110116,4018662.975,4018662.975,0.0
2022,3,3110116,4018662.975,3242752.772727273,775910.2022727272
2022,2,3110116,4018662.975,3242752.772727273,775910.2022727272
2022,1,3110116,4018662.975,3242752.772727273,775910.2022727272
2022,4,3110117,4423151.925,4292744.534883721,130407.39011627901
2022,3,3110117,4292744.534883721,3494305.644444444,798438.8904392766
2022,2,3110117,4292744.534883721,3494305.644444444,798438.8904392766
2022,1,3110117,4292744.534883721,3494305.644444444,798438.8904392766
2022,4,3110118,4624304.26984127,6407279.30909091,-1782975.03924964
2022,3,3110118,6407279.30909091,3682516.9454545453,2724762.363636364
2022,2,3110118,6407279.30909091,3682516.9454545453,2724762.363636364
2022,1,3110118,6407279.30909091,3682516.9454545453,2724762.363636364
2022,4,3110120,8120846.955882353,8120846.955882353,0.0
2022,3,3110120,8120846.955882353,7016346.079365079,1104500.8765172735
2022,2,3110120,8120846.955882353,7016346.079365079,1104500.8765172735
2022,1,3110120,8120846.955882353,7016346.079365079,1104500.8765172735
2022,4,3110121,3457728.342857143,3068194.951219512,389533.39163763076
2022,3,3110121,3068194.951219512,2455130.487804878,613064.4634146341
2022,2,3110121,3068194.951219512,2455130.487804878,613064.4634146341
2022,1,3110121,3068194.951219512,2455130.487804878,613064.4634146341
2022,4,3110122,4614497.75,4614497.75,0.0
2022,3,3110122,4614497.75,3748261.6875,866236.0625
2022,2,3110122,4614497.75,3748261.6875,866236.0625
2022,1,3110122,4614497.75,3748261.6875,866236.0625
2022,4,3110123,3815697.222222222,3815697.222222222,0.0
2022,3,3110123,3815697.222222222,2979896.7586206896,835800.4636015324
2022,2,3110123,3815697.222222222,2979896.7586206896,835800.4636015324
2022,1,3110123,3815697.222222222,2979896.7586206896,835800.4636015324
2022,4,3110124,8926219.391304348,8926219.391304348,0.0
2022,3,3110124,8926219.391304348,6719701.70212766,2206517.689176688
2022,2,3110124,8926219.391304348,6719701.70212766,2206517.689176688
